(778,2,0,1,2,2,0,1),
(779,0,2,2,0,0,1,1),
(780,1,1,2,0,0,2,0),
(781,2,2,2,1,0,0,2),
(782,2,2,1,1,2,0,2),
(783,0,2,1,1,0,1,1),
(784,0,1,2,0,1,2,1),
(785,0,1,2,1,1,0,1),
(786,1,2,2,1,0,0,2),
(787,2,0,2,2,0,2,2),
(788,2,0,1,2,2,1,1),
(789,1,0,0,1,2,0,1),
(790,0,1,0,0,0,1,1),
(791,0,0,0,0,2,0,2),
(792,2,1,2,2,0,0,2),
(793,1,2,2,0,2,1,0),
(794,1,2,2,2,0,1,2),
(795,1,0,1,1,1,1,2),
(796,0,0,2,0,2,1,1),
(797,1,1,1,0,2,0,1),
(798,2,2,0,0,2,2,0),
(799,2,0,2,0,1,0,0),
(800,0,2,0,0,0,2,0),
(801,1,2,2,1,2,1,1),
(802,1,0,1,2,2,2,1),
(803,2,0,1,0,0,2,2),
(804,0,0,2,0,2,1,1),
(805,2,0,1,2,0,2,2),
(806,0,2,0,2,0,1,1),
(807,2,2,2,0,0,2,2),
(808,2,2,1,1,0,0,0),
(809,2,0,0,0,2,1,2),
(810,0,0,1,2,0,2,0),
(811,0,1,2,2,0,1,0),
(812,2,2,0,1,0,2,1),
(813,2,2,2,2,1,0,0),
(814,0,0,0,2,0,2,1),
(815,0,0,2,1,0,2,0),
(816,1,0,1,0,2,1,1),
(817,0,2,2,0,0,2,2),
(818,0,2,0,2,0,1,0),
(819,2,0,0,0,2,2,1),
(820,1,0,1,0,0,2,0),
(821,0,1,0,2,0,1,0),
(822,2,0,0,1,0,1,2),
(823,2,2,2,0,2,2,2),
(824,0,2,1,2,2,2,0),
(825,2,2,0,2,1,1,2),
(826,0,0,2,1,1,0,1),
(827,1,0,1,1,1,0,1),
(828,0,1,1,2,2,0,1),
(829,0,1,0,1,1,1,2),
(830,0,1,1,2,1,0,0),
(831,0,2,1,1,2,1,0),
(832,0,1,1,0,1,1,0),
(833,1,0,2,0,0,0,2),
(834,0,2,1,0,0,2,2),
(835,0,0,0,2,0,1,1),
(836,1,0,0,2,1,2,2),
(837,2,1,1,1,2,0,0),
(838,0,1,2,2,2,0,2),
(839,2,0,2,1,1,0,2),
(840,2,1,2,2,2,2,1),
(841,2,2,2,0,0,1,2),
(842,2,2,0,1,2,1,2),
(843,0,0,2,1,1,0,1),
(844,2,0,1,1,2,0,1),
(845,2,0,2,1,1,1,0),
(846,2,0,2,2,0,2,2),
(847,2,0,2,2,2,2,1),
(848,0,2,0,1,0,2,1),
(849,0,1,0,0,0,2,1),
(850,2,1,2,1,2,1,1),
(851,1,1,0,2,1,0,0),
(852,2,2,1,1,1,1,2),
(853,1,2,2,1,0,0,2),
(854,2,2,2,2,0,1,2),
(855,0,2,1,0,0,2,1),
(856,2,2,1,0,0,1,1),
(857,2,2,2,0,1,0,0),
(858,2,2,1,1,1,0,0),
(859,1,1,2,2,2,1,1),
(860,1,1,0,0,2,1,1),
(861,1,1,2,2,1,0,1),
(862,0,1,0,1,0,0,1),
(863,2,0,2,0,2,1,2),
(864,2,1,2,0,2,0,1),
(865,1,0,0,0,2,0,1),
(866,2,0,1,0,0,0,1),
(867,2,1,1,2,1,0,2),
(868,2,0,2,2,1,1,0),
(869,2,1,1,0,0,1,0),
(870,2,2,0,0,0,1,0),
(871,0,1,0,1,0,2,0),
(872,0,0,0,1,0,2,2),
(873,1,2,0,0,2,0,1),
(874,2,0,2,2,2,1,1),
(875,0,2,0,1,0,1,2),
(876,1,1,2,1,2,1,2),
(877,0,1,0,2,2,1,1),
(878,0,0,2,0,0,1,2),
(879,2,2,1,1,0,1,2),
(880,0,0,1,2,1,2,2),
(881,0,1,2,2,2,0,1),
(882,2,0,2,2,1,2,0),
(883,0,1,1,2,2,0,2),
(884,1,2,2,2,1,2,1),
(885,0,1,0,1,2,2,0),
(886,2,1,2,2,1,0,2),
(887,0,2,2,1,0,0,1),
(888,1,1,2,2,2,1,1),
(889,0,1,0,1,1,0,2),
(890,1,0,1,0,2,0,0),
(891,0,2,2,1,2,2,0),
(892,2,1,2,2,1,1,2),
(893,1,1,1,2,0,1,2),
(894,2,1,2,2,1,0,0),
(895,0,1,2,0,0,0,0),
(896,1,0,2,0,2,2,2),
(897,1,2,0,1,2,1,1),
(898,1,1,0,1,2,1,2),
(899,2,0,2,1,0,0,2),
(900,2,1,2,1,1,2,0),
(901,0,1,2,2,2,2,1),
(902,2,1,0,1,1,1,0),
(903,0,1,0,0,0,0,2),
(904,2,1,2,2,2,0,1),
(905,1,2,0,2,0,0,0),
(906,2,0,0,2,2,1,1),
(907,1,2,0,2,0,1,2),
(908,0,1,1,0,1,0,0),
(909,0,2,1,2,1,2,2),
(910,0,1,2,2,0,0,0),
(911,1,2,2,2,2,0,1),
(912,1,1,1,0,0,2,1),
(913,1,2,2,1,0,0,2),
(914,1,2,1,1,2,2,1),
(915,1,1,1,0,2,0,1),
(916,2,1,0,1,2,0,1),
(917,2,2,2,2,1,1,1),
(918,0,1,1,0,0,1,1),
(919,0,0,1,0,1,1,0),
(920,1,2,1,2,1,2,0),
(921,1,0,1,1,1,1,1),
(922,0,2,2,0,1,2,1),
(923,1,2,1,1,0,2,2),
(924,1,0,2,1,1,1,0),
(925,2,2,1,1,2,1,2),
(926,2,1,0,0,0,1,0),
(927,1,1,2,2,2,1,2),
(928,1,1,2,2,1,1,0),
(929,0,0,1,2,0,0,0),
(930,2,2,0,0,2,1,2),
(931,2,2,1,1,0,1,0),
(932,2,1,1,1,0,1,0),
(933,2,0,0,2,0,2,1),
(934,0,2,0,0,0,2,1),
(935,2,2,1,1,1,0,1),
(936,0,0,2,1,0,2,0),
(937,1,2,1,0,1,2,2),
(938,1,2,1,0,1,1,1),
(939,1,2,0,1,2,2,0),
(940,1,0,0,0,1,1,0),
(941,2,2,0,1,1,2,1),
(942,2,2,2,0,2,2,1),
(943,1,0,0,2,1,1,1),
(944,2,1,0,2,0,2,1),
(945,0,2,0,0,1,2,2),
(946,0,0,0,0,0,0,0),
(947,2,2,1,0,0,0,0),
(948,0,2,2,2,2,1,1),
(949,0,0,2,2,0,2,1),
(950,2,0,0,2,2,2,0),
(951,0,0,1,0,1,0,1),
(952,2,1,0,1,1,0,1),
(953,0,1,0,0,2,2,0),
(954,0,0,2,2,0,1,1),
(955,0,2,1,2,2,2,1),
(956,2,0,1,1,2,2,1),
(957,0,2,2,1,0,0,0),
(958,1,1,0,1,2,0,0),
(959,0,2,2,1,2,1,1),
(960,1,0,2,1,0,2,1),
(961,1,2,2,1,2,0,0),
(962,1,2,0,1,1,0,0),
(963,0,0,0,2,2,1,1),
(964,1,2,0,0,0,0,0),
(965,2,2,2,0,1,2,2),
(966,0,0,2,0,2,2,1),
(967,0,0,2,1,2,2,1),
(968,1,0,1,1,0,0,0),
(969,2,2,0,1,1,2,2),
(970,0,0,2,0,1,1,2),
(971,0,0,2,1,1,0,1),
(972,2,2,1,2,2,1,2),
(973,0,2,2,2,0,1,0),
(974,0,1,0,2,0,0,0),
(975,0,1,1,0,0,1,2),
(976,2,1,1,2,2,2,1),
(977,1,0,1,1,0,1,0),
(978,1,2,0,1,2,0,1),
(979,1,1,1,1,1,0,0),
(980,2,2,0,1,1,1,1),
(981,1,1,2,0,1,1,0),
(982,0,2,0,1,2,2,0),
(983,0,2,1,0,0,0,2),
(984,1,0,1,2,0,0,1),
(985,0,1,0,1,0,2,0),
(986,0,0,1,0,2,1,2),
(987,1,2,0,1,1,2,1),
(988,1,0,1,2,2,1,1),
(989,1,1,2,0,0,2,1),
(990,0,2,2,2,1,2,0),
(991,1,1,2,1,0,2,0),
(992,0,1,2,2,2,0,0),
(993,0,1,2,1,1,0,2),
(994,0,1,0,0,2,1,0),
(995,2,1,0,2,1,0,1),
(996,1,2,1,2,1,0,2),
(997,0,1,2,1,2,1,1),
(998,1,2,1,0,0,2,1),
(999,1,0,0,2,2,2,1),
(1000,1,0,2,0,2,2,2)
